vote,image_id,time,username
0,gifbrles_sub-r026s016_type1,2929,Regina Phalange
0,gifbrles_sub-r017s117_type1,2653,Regina Phalange
0,gifbrles_sub-r026s025_type1,2848,Regina Phalange
0,gifbrles_sub-r001s028_type1,2382,Regina Phalange
0,gifbrles_sub-r011s023_type1,1820,Regina Phalange
0,gifbrles_sub-r024s018_type1,3339,Regina Phalange
1,gifbrles_031848,4735,Regina Phalange
1,gifbrles_sub-r003s003_type1,4674,Regina Phalange
1,gifbrles_sub-r024s021_type1,11192,Regina Phalange
1,gifbrles_sub-r011s018_type1,5073,Regina Phalange
0,gifbrles_c0007s0014t01,3218,Regina Phalange
0,gifbrles_sub-r008s011_type1,2119,Regina Phalange
1,gifbrles_031808,2788,Regina Phalange
1,gifbrles_031986,2652,Regina Phalange
1,gifbrles_031911,2594,Regina Phalange
1,gifbrles_sub-r001s027_type1,3167,Regina Phalange
0,gifbrles_sub-r025s019_type1,2778,Regina Phalange
0,gifbrles_sub-r001s021_type1,10172,Regina Phalange
0,gifbrles_sub-r033s012_type1,5683,Regina Phalange
0,gifbrles_c0010s0005t01,1786,Regina Phalange
0,gifbrles_sub-r035s015_type1,4952,Regina Phalange
0,gifbrles_sub-r031s033_type1,4313,Regina Phalange
1,gifbrles_sub-r004s024_type1,4931,Regina Phalange
0,gifbrles_c0010s0011t01,3836,Regina Phalange
1,gifbrles_031811,2256,Regina Phalange
0,gifbrles_sub-r004s020_type1,10002,Regina Phalange
0,gifbrles_c0006s0004t01,2380,Regina Phalange
0,gifbrles_c0009s0003t01,3114,Regina Phalange
1,gifbrles_031841,3929,Regina Phalange
1,gifbrles_sub-r004s026_type1,5672,Regina Phalange
1,gifbrles_031769,5045,Regina Phalange
0,gifbrles_sub-r028s020_type1,7534,Regina Phalange
1,gifbrles_c0011s0004t01,3225,Regina Phalange
1,gifbrles_sub-r035s008_type1,3168,Regina Phalange
0,gifbrles_c0010s0015t01,4571,Regina Phalange
1,gifbrles_031947,3166,Regina Phalange
0,gifbrles_sub-r031s008_type1,1677,Regina Phalange
0,gifbrles_sub-r017s105_type1,2715,Regina Phalange
1,gifbrles_sub-r001s019_type1,2990,Regina Phalange
0,gifbrles_sub-r017s118_type1,3137,Regina Phalange
1,gifbrles_031935,3107,Regina Phalange
0,gifbrles_sub-r011s015_type1,8544,Regina Phalange
1,gifbrles_031809,2691,Regina Phalange
1,gifbrles_sub-r017s109_type1,6699,Regina Phalange
1,gifbrles_031912,5255,Regina Phalange
0,gifbrles_sub-r034s021_type1,5366,Regina Phalange
1,gifbrles_sub-r034s026_type1,6197,Regina Phalange
0,gifbrles_sub-r010s006_type1,6911,Regina Phalange
0,gifbrles_sub-r011s016_type1,6259,Regina Phalange
0,gifbrles_sub-r031s002_type1,1936,Regina Phalange
0,gifbrles_sub-r011s012_type1,6245,Regina Phalange
1,gifbrles_c0010s0021t01,11297,Regina Phalange
1,gifbrles_031771,5751,Regina Phalange
0,gifbrles_sub-r011s030_type1,3502,Regina Phalange
1,gifbrles_031775,3654,Regina Phalange
0,gifbrles_c0005s0014t01,3066,Regina Phalange
1,gifbrles_031968,3467,Regina Phalange
0,gifbrles_sub-r034s047_type1,2208,Regina Phalange
0,gifbrles_sub-r011s029_type1,7547,Regina Phalange
0,gifbrles_sub-r025s015_type1,4581,Regina Phalange
0,gifbrles_sub-r001s008_type1,5370,Regina Phalange
0,gifbrles_sub-r011s008_type1,4173,Regina Phalange
1,gifbrles_c0009s0004t01,3190,Regina Phalange
1,gifbrles_031985,2863,Regina Phalange
0,gifbrles_c0007s0026t01,2731,Regina Phalange
1,gifbrles_sub-r033s010_type1,5539,Regina Phalange
1,gifbrles_031914,3261,Regina Phalange
1,gifbrles_031966,3091,Regina Phalange
0,gifbrles_sub-r001s023_type1,2013,Regina Phalange
0,gifbrles_c0007s0007t01,5019,Regina Phalange
0,gifbrles_c0006s0008t01,5295,Regina Phalange
1,gifbrles_031956,2569,Regina Phalange
0,gifbrles_sub-r035s013_type1,4106,Regina Phalange
0,gifbrles_sub-r004s009_type1,4666,Regina Phalange
1,gifbrles_sub-r001s002_type1,6050,Regina Phalange
1,gifbrles_sub-r004s031_type1,5970,Regina Phalange
0,gifbrles_sub-r025s005_type1,4411,Regina Phalange
1,gifbrles_031805,3910,Regina Phalange
1,gifbrles_031883,2678,Regina Phalange
0,gifbrles_c0007s0026t01,2756,Regina Phalange
0,gifbrles_sub-r011s033_type1,11496,Regina Phalange
1,gifbrles_sub-r002s009_type1,5990,Regina Phalange
0,gifbrles_sub-r028s019_type1,3633,Regina Phalange
1,gifbrles_c0005s0009t01,3301,Regina Phalange
0,gifbrles_sub-r001s016_type1,8149,Regina Phalange
0,gifbrles_sub-r024s019_type1,2215,Regina Phalange
1,gifbrles_031941,3048,Regina Phalange
0,gifbrles_c0007s0004t01,3866,Regina Phalange
0,gifbrles_sub-r003s010_type1,2197,Regina Phalange
0,gifbrles_sub-r010s021_type1,3529,Regina Phalange
1,gifbrles_031794,3148,Regina Phalange
0,gifbrles_sub-r024s002_type1,3994,Regina Phalange
0,gifbrles_sub-r026s020_type1,1655,Regina Phalange
0,gifbrles_sub-r001s003_type1,2166,Regina Phalange
0,gifbrles_sub-r028s016_type1,3088,Regina Phalange
0,gifbrles_sub-r031s009_type1,3079,Regina Phalange
0,gifbrles_sub-r003s001_type1,3112,Regina Phalange
1,gifbrles_031959,3790,Regina Phalange
0,gifbrles_sub-r018s004_type1,5096,Regina Phalange
1,gifbrles_031889,4474,Regina Phalange
1,gifbrles_031808,2778,Regina Phalange
1,gifbrles_c0005s0011t01,3886,Regina Phalange
1,gifbrles_031950,3661,Regina Phalange
1,gifbrles_sub-r001s005_type1,4088,Regina Phalange
1,gifbrles_031910,4252,Regina Phalange
1,gifbrles_031798,3922,Regina Phalange
1,gifbrles_031920,3699,Regina Phalange
0,gifbrles_sub-r004s028_type1,4700,Regina Phalange
1,gifbrles_c0005s0017t01,3238,Regina Phalange
0,gifbrles_c0006s0005t01,4351,Regina Phalange
0,gifbrles_031972,2312,Regina Phalange
0,gifbrles_sub-r018s011_type1,4098,Regina Phalange
0,gifbrles_sub-r033s009_type1,3917,Regina Phalange
0,gifbrles_sub-r017s110_type1,4097,Regina Phalange
0,gifbrles_sub-r024s014_type1,3021,Regina Phalange
0,gifbrles_sub-r024s010_type1,3439,Regina Phalange
0,gifbrles_sub-r004s003_type1,4723,Regina Phalange
0,gifbrles_sub-r035s001_type1,2551,Regina Phalange
0,gifbrles_sub-r001s018_type1,5025,Regina Phalange
1,gifbrles_031894,4137,Regina Phalange
1,gifbrles_031895,3387,Regina Phalange
1,gifbrles_031947,3066,Regina Phalange
1,gifbrles_031901,3913,Regina Phalange
0,gifbrles_sub-r024s012_type1,2605,Regina Phalange
1,gifbrles_031982,3541,Regina Phalange
1,gifbrles_sub-r001s030_type1,3706,Regina Phalange
1,gifbrles_031951,5177,Regina Phalange
0,gifbrles_sub-r011s001_type1,6591,Regina Phalange
0,gifbrles_c0009s0011t01,6495,Regina Phalange
0,gifbrles_sub-r034s040_type1,1920,Regina Phalange
0,gifbrles_sub-r024s004_type1,4061,Regina Phalange
0,gifbrles_sub-r011s026_type1,1675,Regina Phalange
0,gifbrles_sub-r004s004_type1,2657,Regina Phalange
1,gifbrles_031893,9830,Regina Phalange
1,gifbrles_031816,3299,Regina Phalange
0,gifbrles_sub-r001s006_type1,3464,Regina Phalange
0,gifbrles_sub-r031s034_type1,3481,Regina Phalange
0,gifbrles_c0009s0012t01,2060,Regina Phalange
0,gifbrles_sub-r003s007_type1,8462,Regina Phalange
0,gifbrles_sub-r026s015_type1,3908,Regina Phalange
0,gifbrles_sub-r035s014_type1,12480,Regina Phalange
1,gifbrles_031979,3397,Regina Phalange
1,gifbrles_sub-r017s104_type1,3904,Regina Phalange
1,gifbrles_031965,2642,Regina Phalange
0,gifbrles_c0007s0001t01,3695,Regina Phalange
1,gifbrles_031881,3369,Regina Phalange
1,gifbrles_c0011s0012t01,4206,Regina Phalange
1,gifbrles_031886,2828,Regina Phalange
0,gifbrles_sub-r011s014_type1,6114,Regina Phalange
0,gifbrles_sub-r026s006_type1,2206,Regina Phalange
1,gifbrles_031923,3104,Regina Phalange
1,gifbrles_sub-r025s009_type1,6345,Regina Phalange
1,gifbrles_031823,2770,Regina Phalange
1,gifbrles_031797,2660,Regina Phalange
0,gifbrles_sub-r004s037_type1,2292,Regina Phalange
0,gifbrles_031868,10989,Regina Phalange
1,gifbrles_031917,3185,Regina Phalange
1,gifbrles_sub-r002s007_type1,2400,Regina Phalange
1,gifbrles_031961,2409,Regina Phalange
1,gifbrles_c0005s0049t01,4229,Regina Phalange
0,gifbrles_sub-r025s013_type1,2626,Regina Phalange
0,gifbrles_sub-r031s010_type1,1922,Regina Phalange
1,gifbrles_sub-r002s001_type1,4231,Regina Phalange
1,gifbrles_c0011s0011t01,3239,Regina Phalange
1,gifbrles_sub-r010s019_type1,13015,Regina Phalange
1,gifbrles_031822,3733,Regina Phalange
0,gifbrles_sub-r026s023_type1,1950,Regina Phalange
0,gifbrles_c0010s0025t01,3848,Regina Phalange
0,gifbrles_sub-r033s004_type1,2466,Regina Phalange
0,gifbrles_sub-r026s021_type1,2220,Regina Phalange
1,gifbrles_031850,2979,Regina Phalange
0,gifbrles_sub-r017s111_type1,4381,Regina Phalange
0,gifbrles_c0010s0031t01,2882,Regina Phalange
0,gifbrles_sub-r001s011_type1,2049,Regina Phalange
1,gifbrles_031843,18694,Regina Phalange
1,gifbrles_031785,2940,Regina Phalange
1,gifbrles_031969,4359,Regina Phalange
1,gifbrles_031815,2961,Regina Phalange
0,gifbrles_c0004s0009t01,4633,Regina Phalange
1,gifbrles_sub-r001s012_type1,4438,Regina Phalange
1,gifbrles_sub-r034s011_type1,4146,Regina Phalange
1,gifbrles_031852,5357,Regina Phalange
1,gifbrles_sub-r003s013_type1,3851,Regina Phalange
0,gifbrles_sub-r018s010_type1,6004,Regina Phalange
1,gifbrles_sub-r004s006_type1,4255,Regina Phalange
1,gifbrles_sub-r004s013_type1,3262,Regina Phalange
1,gifbrles_031867,3019,Regina Phalange
1,gifbrles_031870,2618,Regina Phalange
0,gifbrles_sub-r004s030_type1,2142,Regina Phalange
1,gifbrles_031971,2686,Regina Phalange
1,gifbrles_031888,3134,Regina Phalange
0,gifbrles_sub-r001s026_type1,3595,Regina Phalange
0,gifbrles_sub-r004s025_type1,2511,Regina Phalange
1,gifbrles_031905,2459,Regina Phalange
1,gifbrles_sub-r011s002_type1,3400,Regina Phalange
1,gifbrles_sub-r002s008_type1,3896,Regina Phalange
0,gifbrles_sub-r025s027_type1,4086,Regina Phalange
1,gifbrles_sub-r024s013_type1,9056,Regina Phalange
0,gifbrles_sub-r017s112_type1,8030,Regina Phalange
1,gifbrles_031842,3218,Regina Phalange
1,gifbrles_031962,8295,Regina Phalange
1,gifbrles_031803,2953,Regina Phalange
1,gifbrles_sub-r004s027_type1,3186,Regina Phalange
1,gifbrles_sub-r004s001_type1,2741,Regina Phalange
1,gifbrles_031860,2568,Regina Phalange
0,gifbrles_sub-r035s004_type1,4368,Regina Phalange
0,gifbrles_c0007s0019t01,2991,Regina Phalange
0,gifbrles_sub-r001s007_type1,15197,Regina Phalange
1,gifbrles_sub-r018s003_type1,4415,Regina Phalange
0,gifbrles_sub-r002s005_type1,5762,Regina Phalange
0,gifbrles_sub-r028s022_type1,2769,Regina Phalange
1,gifbrles_c0008s0026t01,3323,Regina Phalange
0,gifbrles_sub-r008s001_type1,2420,Regina Phalange
0,gifbrles_sub-r004s035_type1,3097,Regina Phalange
0,gifbrles_sub-r026s017_type1,1758,Regina Phalange
0,gifbrles_sub-r018s001_type1,1567,Regina Phalange
0,gifbrles_c0006s0018t01,2076,Regina Phalange
0,gifbrles_sub-r017s121_type1,1584,Regina Phalange
1,gifbrles_sub-r002s004_type1,2590,Regina Phalange
1,gifbrles_031825,2452,Regina Phalange
1,gifbrles_c0010s0009t01,4138,Regina Phalange
1,gifbrles_031788,4751,Regina Phalange
0,gifbrles_c0007s0034t01,3819,Regina Phalange
0,gifbrles_c0005s0021t01,3078,Regina Phalange
1,gifbrles_031795,3138,Regina Phalange
1,gifbrles_sub-r001s038_type1,4277,Regina Phalange
1,gifbrles_031947,3050,Regina Phalange
0,gifbrles_c0005s0007t01,4997,Regina Phalange
1,gifbrles_031776,5830,Regina Phalange
0,gifbrles_sub-r025s003_type1,4065,Regina Phalange
1,gifbrles_sub-r002s012_type1,3470,Regina Phalange
0,gifbrles_sub-r010s022_type1,5478,Regina Phalange
0,gifbrles_sub-r026s011_type1,1753,Regina Phalange
0,gifbrles_c0007s0033t01,2559,Regina Phalange
0,gifbrles_sub-r010s026_type1,1778,Regina Phalange
0,gifbrles_sub-r017s107_type1,2505,Regina Phalange
1,gifbrles_sub-r001s001_type1,5260,Regina Phalange
1,gifbrles_031892,3482,Regina Phalange
1,gifbrles_sub-r034s008_type1,2789,Regina Phalange
1,gifbrles_031890,3320,Regina Phalange
1,gifbrles_sub-r034s032_type1,3384,Regina Phalange
1,gifbrles_031789,2334,Regina Phalange
1,gifbrles_031773,3011,Regina Phalange
1,gifbrles_031921,3080,Regina Phalange
0,gifbrles_sub-r010s012_type1,3353,Regina Phalange
1,gifbrles_031878,5044,Regina Phalange
0,gifbrles_031925,2368,Regina Phalange
1,gifbrles_031954,3316,Regina Phalange
0,gifbrles_sub-r035s009_type1,6762,Regina Phalange
1,gifbrles_c0005s0029t01,3728,Regina Phalange
0,gifbrles_sub-r031s035_type1,4160,Regina Phalange
1,gifbrles_031777,2839,Regina Phalange
1,gifbrles_sub-r033s011_type1,8391,Regina Phalange
1,gifbrles_031964,2868,Regina Phalange
0,gifbrles_sub-r024s017_type1,1652,Regina Phalange
0,gifbrles_sub-r033s005_type1,7669,Regina Phalange
1,gifbrles_c0010s0021t01,5584,Regina Phalange
1,gifbrles_sub-r017s106_type1,6709,Regina Phalange
0,gifbrles_sub-r011s028_type1,5995,Regina Phalange
0,gifbrles_sub-r028s012_type1,2841,Regina Phalange
0,gifbrles_sub-r001s025_type1,2324,Regina Phalange
0,gifbrles_sub-r035s005_type1,2371,Regina Phalange
1,gifbrles_c0010s0024t01,3238,Regina Phalange
0,gifbrles_c0008s0011t01,3120,Regina Phalange
1,gifbrles_sub-r018s006_type1,4235,Regina Phalange
0,gifbrles_sub-r001s009_type1,9859,Regina Phalange
1,gifbrles_sub-r003s008_type1,3105,Regina Phalange
1,gifbrles_031854,2863,Regina Phalange
1,gifbrles_031841,2910,Regina Phalange
1,gifbrles_031834,3019,Regina Phalange
0,gifbrles_sub-r033s006_type1,7997,Regina Phalange
0,gifbrles_sub-r001s024_type1,2670,Regina Phalange
1,gifbrles_031779,2835,Regina Phalange
1,gifbrles_031858,2602,Regina Phalange
1,gifbrles_031811,5366,Linztogo
1,gifbrles_031824,9024,Linztogo
1,gifbrles_031913,4564,Linztogo
1,gifbrles_031819,4907,Linztogo
0,gifbrles_031800,7552,Linztogo
1,gifbrles_c0008s0024t01,7236,Linztogo
0,gifbrles_c0005s0017t01,5539,Linztogo
1,gifbrles_031890,10190,Linztogo
1,gifbrles_c0009s0010t01,7709,Linztogo
1,gifbrles_031977,3415,Linztogo
1,gifbrles_031795,4182,Linztogo
0,gifbrles_c0010s0005t01,4334,Linztogo
1,gifbrles_031817,3720,Linztogo
1,gifbrles_031826,3473,Linztogo
1,gifbrles_031824,2402,Linztogo
1,gifbrles_c0009s0007t01,14936,Linztogo
0,gifbrles_031802,11614,Linztogo
1,gifbrles_031943,7193,Linztogo
1,gifbrles_031940,5768,Linztogo
0,gifbrles_031949,5199,Linztogo
1,gifbrles_031824,5572,Linztogo
1,gifbrles_031845,7393,Linztogo
1,gifbrles_c0005s0030t01,4180,Linztogo
0,gifbrles_c0010s0011t01,7681,Linztogo
0,gifbrles_c0011s0013t01,7279,Linztogo
1,gifbrles_031850,7707,Linztogo
0,gifbrles_c0010s0029t01,7079,Linztogo
1,gifbrles_031937,3928,Linztogo
0,gifbrles_c0010s0022t01,6589,Linztogo
1,gifbrles_031790,4405,Linztogo
1,gifbrles_031775,3993,Linztogo
0,gifbrles_sub-r034s010_type1,5913,Linztogo
0,gifbrles_031810,14437,Linztogo
1,gifbrles_031918,7541,Linztogo
1,gifbrles_031882,9469,Linztogo
0,gifbrles_c0005s0026t01,2506,Linztogo
1,gifbrles_c0005s0009t01,8551,Linztogo
1,gifbrles_031827,7842,Linztogo
0,gifbrles_c0008s0027t01,4008,Linztogo
1,gifbrles_c0010s0016t01,12589,Linztogo
1,gifbrles_031904,5339,Linztogo
0,gifbrles_sub-r004s032_type1,6602,Linztogo
1,gifbrles_sub-r002s006_type1,3899,Linztogo
1,gifbrles_sub-r001s037_type1,6666,Linztogo
1,gifbrles_031947,6725,Linztogo
1,gifbrles_031909,5904,Linztogo
1,gifbrles_031780,3498,Linztogo
1,gifbrles_031944,4272,Linztogo
0,gifbrles_sub-r004s011_type1,10041,Linztogo
1,gifbrles_c0009s0009t01,7254,Linztogo
0,gifbrles_c0007s0014t01,4273,Linztogo
1,gifbrles_031875,9607,Linztogo
1,gifbrles_031770,4965,Linztogo
0,gifbrles_sub-r034s048_type1,2468,Linztogo
1,gifbrles_sub-r004s033_type1,4269,Linztogo
0,gifbrles_sub-r004s019_type1,4929,Linztogo
1,gifbrles_031836,3248,Linztogo
0,gifbrles_031769,8867,Linztogo
0,gifbrles_sub-r028s017_type1,9811,Linztogo
0,gifbrles_c0007s0016t01,12658,Linztogo
1,gifbrles_031884,4498,Linztogo
1,gifbrles_031829,5102,Linztogo
1,gifbrles_031877,2495,Linztogo
0,gifbrles_sub-r026s025_type1,2430,Linztogo
1,gifbrles_c0009s0003t01,3052,Linztogo
1,gifbrles_031846,2371,Linztogo
1,gifbrles_sub-r011s019_type1,4302,Linztogo
1,gifbrles_sub-r011s031_type1,9481,Linztogo
1,gifbrles_c0011s0008t01,3188,Linztogo
1,gifbrles_sub-r001s022_type1,2202,Linztogo
1,gifbrles_031901,2284,Linztogo
0,gifbrles_c0005s0028t01,4002,Linztogo
0,gifbrles_sub-r017s113_type1,2579,Linztogo
0,gifbrles_sub-r011s023_type1,4028,Linztogo
1,gifbrles_c0004s0031t01,2987,Linztogo
1,gifbrles_031917,2523,Linztogo
0,gifbrles_sub-r008s002_type1,2566,Linztogo
1,gifbrles_sub-r004s015_type1,2159,Linztogo
1,gifbrles_sub-r001s020_type1,6520,Linztogo
1,gifbrles_sub-r004s022_type1,2873,Linztogo
1,gifbrles_sub-r001s029_type1,3727,Linztogo
0,gifbrles_sub-r017s103_type1,4240,Linztogo
1,gifbrles_sub-r004s020_type1,2688,Linztogo
1,gifbrles_sub-r024s021_type1,4696,Linztogo
0,gifbrles_sub-r008s006_type1,6473,Linztogo
1,gifbrles_031983,2486,Linztogo
0,gifbrles_sub-r011s011_type1,6139,Linztogo
1,gifbrles_031844,2792,Linztogo
1,gifbrles_c0009s0010t01,1433,Linztogo
1,gifbrles_031920,2727,Linztogo
0,gifbrles_sub-r018s007_type1,8854,Linztogo
1,gifbrles_031802,1518,Linztogo
1,gifbrles_sub-r033s008_type1,5399,Linztogo
1,gifbrles_031967,2192,Linztogo
1,gifbrles_031900,2068,Linztogo
1,gifbrles_sub-r033s007_type1,1907,Linztogo
0,gifbrles_c0007s0025t01,2527,Linztogo
1,gifbrles_031958,4462,Linztogo
0,gifbrles_sub-r001s028_type1,4216,Linztogo
0,gifbrles_sub-r033s012_type1,9302,Linztogo
1,gifbrles_031897,3822,Linztogo
0,gifbrles_sub-r001s021_type1,2854,Linztogo
1,gifbrles_031973,2674,Linztogo
1,gifbrles_sub-r017s117_type1,8786,Linztogo
0,gifbrles_031839,3979,Linztogo
1,gifbrles_031866,3004,Linztogo
0,gifbrles_sub-r015s003_type1,2321,Linztogo
1,gifbrles_sub-r010s011_type1,7101,Linztogo
1,gifbrles_031818,3017,Linztogo
0,gifbrles_sub-r028s021_type1,4415,Linztogo
0,gifbrles_sub-r003s006_type1,17471,Linztogo
1,gifbrles_031879,3664,Linztogo
0,gifbrles_sub-r011s018_type1,6397,Linztogo
0,gifbrles_sub-r031s018_type1,2731,Linztogo
1,gifbrles_031837,3209,Linztogo
1,gifbrles_031826,1712,Linztogo
0,gifbrles_sub-r017s119_type1,5446,Linztogo
1,gifbrles_c0010s0013t01,11111,Linztogo
0,gifbrles_sub-r028s020_type1,10241,Linztogo
0,gifbrles_c0010s0016t01,8939,Linztogo
0,gifbrles_sub-r008s011_type1,2985,Linztogo
0,gifbrles_sub-r034s039_type1,2063,Linztogo
1,gifbrles_sub-r024s007_type1,4023,Linztogo
1,gifbrles_c0009s0008t01,4088,Linztogo
1,gifbrles_031817,2961,Linztogo
0,gifbrles_sub-r035s012_type1,6818,Linztogo
1,gifbrles_sub-r011s003_type1,2719,Linztogo
0,gifbrles_c0005s0027t01,2751,Linztogo
1,gifbrles_sub-r010s023_type1,3845,Linztogo
1,gifbrles_031782,5929,Linztogo
0,gifbrles_sub-r024s020_type1,3105,Linztogo
0,gifbrles_sub-r002s003_type1,2152,Linztogo
0,gifbrles_sub-r004s017_type1,2210,Linztogo
1,gifbrles_sub-r002s002_type1,2945,Linztogo
0,gifbrles_sub-r026s010_type1,2234,Linztogo
0,gifbrles_sub-r026s024_type1,1994,Linztogo
0,gifbrles_c0005s0027t01,2160,Linztogo
1,gifbrles_sub-r004s024_type1,6914,Linztogo
0,gifbrles_sub-r024s006_type1,3360,Linztogo
1,gifbrles_031796,3418,Linztogo
0,gifbrles_sub-r004s016_type1,2409,Linztogo
1,gifbrles_sub-r010s029_type1,3273,Linztogo
1,gifbrles_031791,2183,Linztogo
1,gifbrles_sub-r035s015_type1,4478,Linztogo
0,gifbrles_sub-r004s005_type1,2657,Linztogo
0,gifbrles_sub-r028s001_type1,2754,Linztogo
0,gifbrles_031769,6371,Linztogo
0,gifbrles_sub-r035s003_type1,2989,Linztogo
0,gifbrles_sub-r015s002_type1,8225,Linztogo
0,gifbrles_sub-r001s036_type1,3792,Linztogo
0,gifbrles_sub-r024s008_type1,2475,Linztogo
0,gifbrles_sub-r031s028_type1,2185,Linztogo
0,gifbrles_sub-r024s003_type1,2742,Linztogo
1,gifbrles_sub-r011s034_type1,3757,Linztogo
1,gifbrles_sub-r001s027_type1,7587,Linztogo
0,gifbrles_sub-r034s022_type1,3637,Linztogo
0,gifbrles_c0005s0035t01,6361,Linztogo
0,gifbrles_sub-r004s002_type1,2424,Linztogo
0,gifbrles_c0007s0013t01,2524,Linztogo
1,gifbrles_031784,2464,Linztogo
1,gifbrles_c0004s0030t01,2966,Linztogo
0,gifbrles_sub-r002s011_type1,7744,Linztogo
1,gifbrles_c0011s0014t01,5471,Linztogo
1,gifbrles_sub-r008s004_type1,1971,Linztogo
1,gifbrles_sub-r018s008_type1,1218,Linztogo
1,gifbrles_031918,1613,Linztogo
1,gifbrles_sub-r001s040_type1,2100,Linztogo
1,gifbrles_031848,2761,Linztogo
1,gifbrles_031955,6213,Regina Phalange
0,gifbrles_sub-r018s005_type1,9122,Regina Phalange
0,gifbrles_sub-r003s014_type1,6635,Regina Phalange
0,gifbrles_sub-r017s101_type1,2270,Regina Phalange
1,gifbrles_c0010s0028t01,8404,Regina Phalange
1,gifbrles_031778,6113,Regina Phalange
0,gifbrles_sub-r015s008_type1,3589,Regina Phalange
1,gifbrles_sub-r004s012_type1,5801,Regina Phalange
0,gifbrles_c0011s0009t01,7079,Regina Phalange
1,gifbrles_031930,4676,Regina Phalange
0,gifbrles_sub-r018s012_type1,3054,Regina Phalange
0,gifbrles_sub-r024s015_type1,5284,Regina Phalange
1,gifbrles_031901,14695,Regina Phalange
1,gifbrles_sub-r033s003_type1,5186,Regina Phalange
1,gifbrles_031799,4925,Regina Phalange
0,gifbrles_sub-r011s010_type1,18730,Regina Phalange
1,gifbrles_031978,4189,Regina Phalange
1,gifbrles_sub-r003s009_type1,7431,Regina Phalange
0,gifbrles_sub-r025s011_type1,4412,Regina Phalange
0,gifbrles_c0005s0042t01,3190,Regina Phalange
1,gifbrles_031783,2896,Regina Phalange
1,gifbrles_031863,4310,Regina Phalange
0,gifbrles_sub-r028s003_type1,3044,Regina Phalange
0,gifbrles_sub-r035s007_type1,7868,Regina Phalange
0,gifbrles_031872,8875,Regina Phalange
0,gifbrles_sub-r004s010_type1,5756,Regina Phalange
1,gifbrles_sub-r035s011_type1,22714,Regina Phalange
0,gifbrles_sub-r011s024_type1,6484,Regina Phalange
1,gifbrles_c0005s0030t01,4359,Regina Phalange
0,gifbrles_031960,4026,Regina Phalange
1,gifbrles_031866,3224,Regina Phalange
0,gifbrles_sub-r011s027_type1,3982,Regina Phalange
0,gifbrles_sub-r024s001_type1,2775,Regina Phalange
0,gifbrles_sub-r034s036_type1,5291,Regina Phalange
1,gifbrles_sub-r015s005_type1,7907,Regina Phalange
1,gifbrles_031841,4335,Regina Phalange
0,gifbrles_sub-r024s011_type1,3154,Regina Phalange
0,gifbrles_sub-r026s022_type1,3705,Regina Phalange
1,gifbrles_031787,2820,Regina Phalange
0,gifbrles_sub-r031s018_type1,3245,Regina Phalange
0,gifbrles_sub-r011s011_type1,6452,Regina Phalange
1,gifbrles_c0010s0032t01,3532,Regina Phalange
1,gifbrles_031909,3424,Regina Phalange
1,gifbrles_sub-r017s119_type1,6735,Regina Phalange
1,gifbrles_031851,2906,Regina Phalange
1,gifbrles_sub-r001s020_type1,3547,Regina Phalange
1,gifbrles_031791,2853,Regina Phalange
1,gifbrles_031942,2691,Regina Phalange
1,gifbrles_031926,2244,Regina Phalange
1,gifbrles_c0011s0014t01,3999,Regina Phalange
0,gifbrles_c0007s0010t01,3527,Regina Phalange
1,gifbrles_031967,3804,Regina Phalange
0,gifbrles_sub-r015s003_type1,4664,Regina Phalange
0,gifbrles_sub-r010s023_type1,9629,Regina Phalange
0,gifbrles_sub-r004s022_type1,3876,Regina Phalange
0,gifbrles_sub-r011s003_type1,3507,Regina Phalange
1,gifbrles_sub-r002s006_type1,4602,Regina Phalange
0,gifbrles_c0007s0001t01,3729,Regina Phalange
1,gifbrles_c0008s0024t01,3089,Regina Phalange
1,gifbrles_031839,13287,Regina Phalange
0,gifbrles_sub-r010s011_type1,10601,Regina Phalange
1,gifbrles_031770,2692,Regina Phalange
0,gifbrles_sub-r026s024_type1,2229,Regina Phalange
0,gifbrles_sub-r031s028_type1,2072,Regina Phalange
1,gifbrles_031958,3521,Regina Phalange
0,gifbrles_sub-r011s031_type1,12655,Regina Phalange
1,gifbrles_031790,9791,Regina Phalange
0,gifbrles_sub-r002s003_type1,9260,Regina Phalange
1,gifbrles_031983,3451,Regina Phalange
0,gifbrles_sub-r035s003_type1,3043,Regina Phalange
0,gifbrles_sub-r008s006_type1,2651,Regina Phalange
1,gifbrles_031869,2516,Regina Phalange
0,gifbrles_sub-r026s010_type1,14310,Regina Phalange
1,gifbrles_sub-r024s006_type1,11694,Regina Phalange
